Open Time,Open,High,Low,Close,Volume
1735455600000,95181.70000000,95272.05000000,95076.68000000,95272.04000000,257.21309000
1735459200000,95272.05000000,95315.50000000,95078.50000000,95123.33000000,184.58621000
1735462800000,95123.33000000,95211.41000000,95048.30000000,95190.49000000,175.08412000
1735466400000,95190.50000000,95278.85000000,95102.76000000,95167.83000000,284.07406000
1735470000000,95167.83000000,95183.61000000,95010.00000000,95032.57000000,144.75849000
1735473600000,95032.58000000,95130.24000000,94900.82000000,94907.89000000,264.05508000
1735477200000,94907.88000000,95015.18000000,94800.00000000,94928.20000000,484.06443000
1735480800000,94928.20000000,95231.58000000,94010.00000000,94623.67000000,1574.50585000
1735484400000,94623.68000000,94794.79000000,94404.90000000,94511.12000000,558.58884000
1735488000000,94511.11000000,94578.89000000,93600.00000000,93900.01000000,1573.86589000
1735491600000,93900.01000000,94117.50000000,93800.37000000,93945.01000000,611.15623000
1735495200000,93945.00000000,93945.01000000,93600.00000000,93652.00000000,863.75577000
1735498800000,93652.00000000,93880.00000000,93367.52000000,93612.89000000,991.70232000
1735502400000,93612.89000000,93880.00000000,93345.00000000,93858.55000000,721.84653000
1735506000000,93858.55000000,93949.52000000,93121.00000000,93352.65000000,1034.06452000
1735509600000,93352.65000000,93770.41000000,93087.97000000,93135.32000000,1143.65741000
1735513200000,93135.32000000,93871.02000000,93009.52000000,93738.20000000,1037.19753000
1735516800000,93738.19000000,93908.24000000,93500.00000000,93583.96000000,575.76998000
1735520400000,93583.96000000,94274.29000000,93368.93000000,93948.42000000,1152.47209000
1735524000000,93948.41000000,93973.61000000,93413.72000000,93906.41000000,767.45195000
1735527600000,93906.41000000,94080.00000000,93639.87000000,93722.71000000,402.93622000
1735531200000,93722.72000000,93979.45000000,93264.14000000,93280.26000000,563.78609000
1735534800000,93280.27000000,93581.53000000,93240.03000000,93581.53000000,472.45526000
1735538400000,93581.53000000,94060.35000000,93517.38000000,93901.29000000,632.83617000
1735542000000,93901.29000000,93947.99000000,93319.99000000,93731.65000000,770.90489000
1735545600000,93731.66000000,93967.21000000,93723.29000000,93851.11000000,373.21320000
1735549200000,93851.10000000,94023.84000000,93686.68000000,93892.35000000,459.50171000
1735552800000,93892.35000000,94068.56000000,93730.95000000,93793.27000000,304.04427000
1735556400000,93793.27000000,93953.09000000,93469.56000000,93923.14000000,547.14351000
1735560000000,93923.14000000,94277.23000000,93722.06000000,93750.69000000,646.55159000
1735563600000,93750.68000000,93820.90000000,92613.00000000,92680.52000000,2283.46335000
1735567200000,92680.52000000,93120.00000000,91820.46000000,91883.99000000,3137.00815000
1735570800000,91884.00000000,92473.32000000,91530.45000000,92130.21000000,3228.93941000
1735574400000,92130.21000000,92227.17000000,91800.00000000,92120.60000000,1185.04222000
1735578000000,92120.60000000,94200.00000000,91980.53000000,93832.83000000,2087.38638000
1735581600000,93832.82000000,94684.09000000,93570.00000000,94583.99000000,1962.74282000
1735585200000,94583.98000000,94622.75000000,93939.29000000,94417.04000000,895.80875000
1735588800000,94417.04000000,95024.50000000,94296.75000000,94338.80000000,1146.04057000
1735592400000,94338.80000000,94376.30000000,91901.57000000,92076.00000000,2274.79849000
1735596000000,92076.00000000,93027.69000000,91948.00000000,92784.75000000,1170.61959000
1735599600000,92784.76000000,92893.40000000,92389.28000000,92792.05000000,578.50584000
1735603200000,92792.05000000,92907.03000000,92375.15000000,92450.00000000,584.04771000
1735606800000,92450.00000000,92575.76000000,92033.73000000,92435.57000000,1243.12207000
1735610400000,92435.73000000,92702.43000000,92303.21000000,92476.35000000,413.58133000
1735614000000,92476.35000000,92654.74000000,92250.00000000,92509.59000000,432.51551000
1735617600000,92509.60000000,92832.29000000,92344.07000000,92448.00000000,508.87389000
1735621200000,92448.00000000,92750.00000000,92357.71000000,92596.08000000,330.97028000
1735624800000,92596.08000000,93040.10000000,92568.50000000,92816.00000000,585.69313000
1735628400000,92816.00000000,92910.03000000,92770.00000000,92860.75000000,485.23565000
1735632000000,92860.75000000,94741.68000000,92842.88000000,93933.38000000,1778.41415000
1735635600000,93933.38000000,94151.52000000,93831.24000000,94023.88000000,694.62156000
1735639200000,94023.88000000,94271.29000000,93664.06000000,94113.69000000,715.16946000
1735642800000,94113.69000000,94285.12000000,93984.00000000,94232.68000000,540.22294000
1735646400000,94232.68000000,94958.85000000,94232.67000000,94539.85000000,1252.18005000
1735650000000,94539.86000000,96054.79000000,94524.43000000,95587.12000000,1803.50187000
1735653600000,95587.12000000,96250.00000000,95372.35000000,95679.17000000,1504.33717000
1735657200000,95679.17000000,95982.62000000,94909.12000000,95412.00000000,1362.37354000
1735660800000,95412.00000000,95590.52000000,94606.40000000,94868.42000000,1042.48497000
1735664400000,94868.41000000,95047.71000000,93189.59000000,94120.94000000,1332.40373000
1735668000000,94120.92000000,94416.72000000,93779.80000000,93875.68000000,816.81017000
1735671600000,93875.69000000,94290.91000000,93712.45000000,94166.88000000,462.79342000
1735675200000,94166.88000000,94222.50000000,93450.17000000,93564.04000000,733.04147000
1735678800000,93564.01000000,93964.15000000,93504.67000000,93899.68000000,337.52715000
1735682400000,93899.67000000,93899.67000000,93375.58000000,93488.84000000,315.53272000
1735686000000,93488.83000000,93756.00000000,93375.38000000,93576.00000000,336.57995000
1735689600000,93576.00000000,94509.42000000,93489.03000000,94401.14000000,755.99010000
1735693200000,94401.13000000,94408.72000000,93578.77000000,93607.74000000,586.53456000
1735696800000,93607.74000000,94105.12000000,93594.56000000,94098.91000000,276.78045000
1735700400000,94098.90000000,94098.91000000,93728.22000000,93838.04000000,220.99302000
1735704000000,93838.04000000,93838.04000000,93500.00000000,93553.91000000,279.46909000
1735707600000,93553.91000000,93937.19000000,93547.40000000,93792.02000000,209.17940000
1735711200000,93792.02000000,93792.02000000,93568.38000000,93757.58000000,272.27846000
1735714800000,93757.57000000,93800.00000000,93664.08000000,93684.10000000,197.93458000
1735718400000,93684.11000000,93756.02000000,93304.00000000,93428.46000000,481.71173000
1735722000000,93428.47000000,93486.29000000,92888.00000000,93413.06000000,798.49773000
1735725600000,93413.07000000,93536.75000000,93284.00000000,93326.23000000,265.55192000
1735729200000,93326.24000000,93705.08000000,93200.00000000,93444.64000000,321.72225000
1735732800000,93444.65000000,93972.00000000,93407.07000000,93820.76000000,499.35613000
1735736400000,93820.75000000,94058.79000000,93600.28000000,94031.76000000,340.36387000
1735740000000,94031.77000000,94450.85000000,93671.48000000,94175.89000000,751.90697000
1735743600000,94175.89000000,94500.00000000,93900.00000000,94432.94000000,486.08395000
1735747200000,94432.94000000,94492.00000000,93922.00000000,94090.49000000,580.27384000
1735750800000,94090.50000000,94189.16000000,93760.93000000,94143.85000000,303.86795000
1735754400000,94143.84000000,94380.44000000,93936.44000000,94340.06000000,291.78831000
1735758000000,94340.06000000,94823.75000000,94148.34000000,94627.07000000,545.12372000
1735761600000,94627.08000000,94852.70000000,94579.83000000,94786.23000000,424.42468000
1735765200000,94786.23000000,95151.15000000,94687.87000000,94978.48000000,636.81156000
1735768800000,94978.48000000,94997.32000000,94685.81000000,94802.98000000,409.77402000
1735772400000,94802.99000000,94952.29000000,94542.00000000,94591.79000000,436.90784000
1735776000000,94591.78000000,95381.70000000,94392.00000000,95128.59000000,1181.76573000
1735779600000,95128.59000000,95516.00000000,94699.69000000,94862.72000000,1143.36617000
1735783200000,94862.73000000,95234.37000000,94803.03000000,95234.36000000,455.65000000
1735786800000,95234.37000000,95299.24000000,94913.75000000,95010.33000000,290.28586000
1735790400000,95010.34000000,96000.00000000,94984.84000000,95708.07000000,925.61919000
1735794000000,95708.07000000,95800.00000000,95395.21000000,95596.48000000,702.11721000
1735797600000,95596.48000000,95697.01000000,95380.04000000,95574.99000000,517.46772000
1735801200000,95575.00000000,95880.00000000,95505.35000000,95822.00000000,452.62773000
1735804800000,95822.01000000,96211.54000000,95640.05000000,96150.00000000,844.76163000
1735808400000,96150.00000000,96799.86000000,96036.86000000,96755.51000000,976.02528000
1735812000000,96755.51000000,96808.37000000,96538.77000000,96708.00000000,826.74686000
1735815600000,96708.00000000,96876.38000000,96469.46000000,96732.99000000,533.66374000
1735819200000,96733.00000000,96895.00000000,96609.42000000,96850.01000000,677.30510000
1735822800000,96850.01000000,96988.05000000,96436.00000000,96458.17000000,903.27447000
1735826400000,96458.17000000,97440.91000000,95924.60000000,97256.49000000,3007.10456000
1735830000000,97256.48000000,97323.16000000,96164.78000000,96455.01000000,2007.04700000
1735833600000,96455.01000000,97650.00000000,96040.04000000,97229.74000000,1725.02990000
1735837200000,97229.75000000,97591.84000000,96325.44000000,96757.57000000,1272.75775000
1735840800000,96757.57000000,97350.00000000,96400.00000000,97319.74000000,839.90460000
1735844400000,97319.74000000,97777.00000000,97200.00000000,97317.74000000,714.40965000
1735848000000,97317.74000000,97839.50000000,97300.00000000,97306.46000000,718.84680000
1735851600000,97306.46000000,97355.77000000,97040.16000000,97212.68000000,394.14727000
1735855200000,97212.69000000,97212.69000000,96666.66000000,96911.04000000,418.78092000
1735858800000,96911.04000000,97077.78000000,96758.17000000,96984.79000000,441.78434000
1735862400000,96984.79000000,97080.96000000,96796.56000000,96825.82000000,315.00973000
1735866000000,96825.83000000,97000.00000000,96650.00000000,96985.47000000,342.35914000
1735869600000,96985.47000000,97342.44000000,96856.98000000,96966.85000000,388.64008000
1735873200000,96966.85000000,97090.91000000,96833.99000000,97062.30000000,255.74920000
1735876800000,97062.30000000,97066.18000000,96766.51000000,96813.41000000,265.52213000
1735880400000,96813.49000000,96860.48000000,96590.28000000,96765.34000000,316.46331000
1735884000000,96765.35000000,96918.56000000,96512.00000000,96539.49000000,382.40263000
1735887600000,96539.49000000,96645.83000000,96280.65000000,96304.00000000,546.86929000
1735891200000,96304.00000000,96529.84000000,96100.01000000,96129.97000000,543.39121000
1735894800000,96129.97000000,96702.48000000,96107.84000000,96554.32000000,527.99485000
1735898400000,96554.32000000,96640.01000000,96402.82000000,96488.53000000,355.37669000
1735902000000,96488.53000000,96830.00000000,96482.51000000,96757.58000000,448.41508000
1735905600000,96757.57000000,96921.36000000,96666.66000000,96666.66000000,387.58240000
1735909200000,96666.66000000,96839.71000000,96472.43000000,96504.79000000,630.80373000
1735912800000,96504.80000000,97342.44000000,96504.79000000,97016.01000000,1390.59074000
1735916400000,97016.00000000,97660.00000000,96759.12000000,97521.35000000,1587.60159000
1735920000000,97521.36000000,98444.42000000,97406.54000000,97868.20000000,1899.91498000
1735923600000,97868.21000000,98299.76000000,97837.63000000,98026.00000000,799.71144000
1735927200000,98025.99000000,98697.86000000,98000.00000000,98527.98000000,813.64324000
1735930800000,98527.97000000,98976.91000000,98491.53000000,98592.01000000,1070.42711000
1735934400000,98592.02000000,98748.00000000,98300.00000000,98311.52000000,846.16971000
1735938000000,98311.51000000,98419.14000000,98196.96000000,98272.70000000,507.38037000
1735941600000,98272.70000000,98512.94000000,98250.00000000,98296.37000000,317.54844000
1735945200000,98296.37000000,98382.19000000,98067.99000000,98174.18000000,314.26227000
1735948800000,98174.17000000,98288.00000000,97887.20000000,97950.01000000,465.14321000
1735952400000,97950.01000000,98095.06000000,97800.00000000,98040.00000000,292.09859000
1735956000000,98040.00000000,98314.15000000,97848.48000000,98304.51000000,368.90158000
1735959600000,98304.51000000,98304.51000000,98052.97000000,98200.00000000,274.68850000
1735963200000,98200.01000000,98200.01000000,97862.87000000,98001.00000000,304.49957000
1735966800000,98001.00000000,98196.51000000,97988.76000000,98126.21000000,249.97787000
1735970400000,98126.21000000,98209.70000000,98039.91000000,98127.54000000,211.92338000
1735974000000,98127.53000000,98350.04000000,98095.17000000,98271.88000000,454.46141000
1735977600000,98271.87000000,98306.22000000,97905.26000000,97906.07000000,303.67578000
1735981200000,97906.08000000,97980.00000000,97532.58000000,97690.37000000,671.79150000
1735984800000,97690.37000000,97859.60000000,97600.00000000,97789.32000000,330.68560000
1735988400000,97789.32000000,97923.07000000,97711.54000000,97889.39000000,279.11118000
1735992000000,97889.40000000,98016.97000000,97800.00000000,97888.12000000,336.79692000
1735995600000,97888.12000000,98068.46000000,97750.00000000,97973.05000000,463.20054000
1735999200000,97973.05000000,98080.15000000,97828.38000000,98035.04000000,329.44160000
1736002800000,98035.05000000,98152.02000000,97514.79000000,97657.94000000,737.78425000
1736006400000,97657.95000000,97874.68000000,97549.99000000,97704.60000000,575.11901000
1736010000000,97704.60000000,98049.99000000,97687.77000000,98016.26000000,251.44705000
1736013600000,98016.26000000,98139.13000000,97909.85000000,97961.56000000,237.21797000
1736017200000,97961.56000000,98350.00000000,97931.23000000,98166.26000000,330.48168000
1736020800000,98166.26000000,98671.02000000,98166.25000000,98599.02000000,441.69473000
1736024400000,98599.02000000,98778.43000000,98344.00000000,98362.43000000,536.37590000
1736028000000,98362.43000000,98484.85000000,98265.91000000,98417.25000000,289.70747000
1736031600000,98417.25000000,98419.14000000,98143.20000000,98220.50000000,253.83122000
1736035200000,98220.51000000,98391.59000000,98154.18000000,98213.43000000,254.43352000
1736038800000,98213.44000000,98322.35000000,98050.00000000,98123.53000000,237.36247000
1736042400000,98123.53000000,98227.49000000,98105.41000000,98227.48000000,187.53679000
1736046000000,98227.49000000,98227.49000000,98069.00000000,98187.96000000,151.23775000
1736049600000,98187.97000000,98522.76000000,98187.96000000,98357.46000000,238.65677000
1736053200000,98357.46000000,98500.00000000,98264.78000000,98358.98000000,212.64998000
1736056800000,98358.98000000,98500.00000000,98304.82000000,98451.47000000,149.61130000
1736060400000,98451.48000000,98464.84000000,98268.77000000,98268.77000000,118.31169000
1736064000000,98268.77000000,98268.78000000,97777.77000000,97861.04000000,511.73930000
1736067600000,97861.04000000,97943.02000000,97637.93000000,97652.20000000,341.13546000
1736071200000,97652.21000000,97776.68000000,97600.00000000,97737.48000000,331.79062000
1736074800000,97737.48000000,97822.16000000,97615.13000000,97641.63000000,186.71771000
1736078400000,97641.62000000,97956.66000000,97569.04000000,97770.01000000,316.47526000
1736082000000,97770.01000000,98018.96000000,97680.18000000,97689.96000000,281.94319000
1736085600000,97689.96000000,97967.08000000,97276.79000000,97855.06000000,776.65874000
1736089200000,97855.06000000,98281.89000000,97702.30000000,98028.98000000,492.23074000
1736092800000,98028.98000000,98332.54000000,97937.82000000,98035.17000000,454.56381000
1736096400000,98035.17000000,98078.94000000,97673.57000000,97731.08000000,358.65597000
1736100000000,97731.09000000,97927.98000000,97577.46000000,97918.91000000,301.29033000
1736103600000,97918.91000000,98109.00000000,97854.99000000,98079.63000000,306.85684000
1736107200000,98079.64000000,98678.00000000,98024.00000000,98275.71000000,680.46167000
1736110800000,98275.71000000,98522.46000000,98216.58000000,98496.52000000,327.78368000
1736114400000,98496.52000000,98745.45000000,98344.00000000,98695.21000000,407.85275000
1736118000000,98695.21000000,98836.85000000,98322.72000000,98363.61000000,469.68089000
1736121600000,98363.61000000,98773.48000000,98190.75000000,98217.23000000,494.23065000
1736125200000,98217.23000000,98816.28000000,97920.00000000,98759.43000000,567.37864000
1736128800000,98759.42000000,99333.00000000,98649.97000000,98815.39000000,1613.41986000
1736132400000,98815.39000000,99235.99000000,98759.55000000,99037.57000000,522.19415000
1736136000000,99037.57000000,99500.88000000,99037.57000000,99466.09000000,645.50660000
1736139600000,99466.09000000,99892.00000000,99400.00000000,99600.00000000,939.38016000
1736143200000,99600.00000000,99763.99000000,99382.31000000,99512.21000000,803.84933000
1736146800000,99512.21000000,99529.87000000,99161.14000000,99318.70000000,555.89718000
1736150400000,99318.70000000,99625.69000000,99000.00000000,99043.49000000,674.33231000
1736154000000,99043.49000000,99250.00000000,98942.46000000,98999.99000000,447.39111000
1736157600000,99000.00000000,99057.95000000,98709.28000000,98767.96000000,525.86727000
1736161200000,98767.96000000,99410.23000000,98712.00000000,99259.99000000,667.86775000
1736164800000,99259.99000000,99713.13000000,99142.43000000,99157.12000000,624.14409000
1736168400000,99157.12000000,99575.85000000,98909.82000000,99492.51000000,631.22473000
1736172000000,99492.50000000,101295.23000000,98711.94000000,100737.03000000,3487.88537000
1736175600000,100737.03000000,102468.92000000,100481.99000000,102147.95000000,3664.96939000
1736179200000,102147.95000000,102480.00000000,101719.59000000,102158.67000000,2145.59016000
1736182800000,102158.67000000,102158.68000000,101250.00000000,101831.95000000,1517.05213000
1736186400000,101831.95000000,102053.61000000,101578.12000000,101738.80000000,834.30560000
1736190000000,101738.81000000,102032.00000000,101639.60000000,101817.22000000,631.18014000
1736193600000,101817.22000000,102318.50000000,101800.00000000,102127.38000000,1458.54383000
1736197200000,102126.90000000,102329.98000000,101600.05000000,101611.92000000,1010.19790000
1736200800000,101611.92000000,102084.13000000,101600.06000000,102011.98000000,365.15756000
1736204400000,102011.98000000,102239.58000000,101896.87000000,102235.60000000,435.86784000
1736208000000,102235.60000000,102724.38000000,101950.00000000,102042.46000000,980.37078000
1736211600000,102042.47000000,102071.90000000,101684.95000000,101915.66000000,558.30589000
1736215200000,101915.66000000,102018.98000000,101651.67000000,101677.66000000,392.40922000
1736218800000,101677.66000000,101818.19000000,101512.91000000,101708.08000000,426.32949000
1736222400000,101708.09000000,101925.77000000,101667.01000000,101667.02000000,289.09956000
1736226000000,101667.02000000,101786.07000000,101582.79000000,101743.47000000,341.58829000
1736229600000,101743.47000000,101894.47000000,101648.56000000,101820.53000000,336.00222000
1736233200000,101820.53000000,102015.01000000,101640.47000000,101664.81000000,526.07792000
1736236800000,101664.81000000,101995.64000000,101618.04000000,101905.08000000,455.62174000
1736240400000,101905.08000000,101914.11000000,101632.06000000,101723.19000000,490.40273000
1736244000000,101723.18000000,101723.19000000,101379.45000000,101406.78000000,716.36897000
1736247600000,101406.78000000,101453.00000000,100472.45000000,100830.86000000,1572.48188000
1736251200000,100830.86000000,100956.99000000,100628.43000000,100750.89000000,725.09465000
1736254800000,100750.88000000,100960.06000000,100615.63000000,100636.80000000,744.04629000
1736258400000,100636.80000000,100862.91000000,99732.00000000,99979.69000000,2490.75719000
1736262000000,99979.69000000,100142.99000000,97153.50000000,97952.26000000,8692.12932000
1736265600000,97952.26000000,98347.81000000,97586.41000000,97733.58000000,2402.78330000
1736269200000,97733.58000000,97806.03000000,96577.00000000,97277.31000000,2384.90474000
1736272800000,97277.32000000,97541.60000000,96600.00000000,96750.86000000,1551.15869000
1736276400000,96750.86000000,97200.01000000,96323.67000000,96451.98000000,1482.07032000
1736280000000,96451.99000000,96870.52000000,96181.81000000,96533.35000000,1820.47033000
1736283600000,96533.34000000,97094.19000000,96400.00000000,96501.22000000,1161.95008000
1736287200000,96501.23000000,97220.76000000,96412.00000000,97164.00000000,708.70971000
1736290800000,97163.99000000,97169.65000000,96800.80000000,96954.61000000,810.74206000
1736294400000,96954.60000000,97268.65000000,96707.77000000,97268.49000000,817.82250000
1736298000000,97268.49000000,97268.50000000,96608.14000000,96907.15000000,751.04704000
1736301600000,96907.16000000,97181.82000000,96778.57000000,96878.14000000,677.26436000
1736305200000,96878.14000000,96878.14000000,96216.83000000,96525.20000000,1257.71877000
1736308800000,96525.20000000,96634.58000000,96057.48000000,96274.81000000,1105.11271000
1736312400000,96274.80000000,96654.61000000,96102.94000000,96492.01000000,705.86066000
1736316000000,96492.01000000,96636.37000000,95259.30000000,95284.31000000,1870.78889000
1736319600000,95284.31000000,95815.52000000,95250.76000000,95657.09000000,1326.50987000
1736323200000,95657.09000000,96132.47000000,95528.56000000,95945.99000000,917.59892000
1736326800000,95946.00000000,96098.10000000,95412.00000000,95432.82000000,613.22404000
1736330400000,95432.83000000,96000.00000000,95432.43000000,95961.02000000,713.60141000
1736334000000,95961.03000000,96052.00000000,94543.86000000,95134.92000000,1835.63994000
1736337600000,95134.92000000,95376.56000000,94852.23000000,94888.01000000,1048.36101000
1736341200000,94888.01000000,95679.69000000,94888.00000000,95384.00000000,1277.78686000
1736344800000,95384.01000000,95865.71000000,94888.88000000,95288.01000000,2131.52699000
1736348400000,95288.00000000,96079.32000000,94624.43000000,95493.77000000,3066.43677000
1736352000000,95493.77000000,95555.25000000,94556.21000000,94787.87000000,1545.18588000
1736355600000,94787.87000000,94847.99000000,92500.90000000,94030.82000000,5296.00136000
1736359200000,94030.81000000,95106.33000000,93753.99000000,94242.61000000,2090.92444000
1736362800000,94242.62000000,94859.54000000,94053.82000000,94243.89000000,1331.27114000
1736366400000,94243.89000000,94404.00000000,93755.48000000,93980.00000000,1050.42711000
1736370000000,93982.01000000,94596.00000000,93600.00000000,94468.97000000,953.60770000
1736373600000,94468.97000000,95290.99000000,94460.86000000,95290.93000000,743.64746000
1736377200000,95290.93000000,95310.94000000,94900.00000000,95060.61000000,577.31311000
1736380800000,95060.61000000,95150.00000000,94809.07000000,95135.30000000,552.16219000
1736384400000,95135.30000000,95382.32000000,94966.66000000,94983.82000000,596.76178000
1736388000000,94983.82000000,95030.31000000,93422.89000000,94776.99000000,3219.21675000
1736391600000,94777.00000000,94800.69000000,94017.93000000,94027.90000000,1051.54436000
1736395200000,94027.91000000,94487.74000000,93796.99000000,94424.24000000,686.14805000
1736398800000,94424.24000000,94566.64000000,94280.65000000,94472.58000000,347.93364000
1736402400000,94472.59000000,94618.63000000,94048.07000000,94095.03000000,515.64221000
1736406000000,94095.04000000,94299.22000000,93186.38000000,93221.59000000,1274.59624000
1736409600000,93221.59000000,93400.98000000,92750.00000000,93030.87000000,1897.18886000
1736413200000,93030.88000000,93787.75000000,92970.96000000,93516.62000000,1012.10325000
1736416800000,93516.63000000,93660.00000000,93016.55000000,93462.43000000,958.29861000
1736420400000,93462.43000000,93877.46000000,93224.00000000,93465.23000000,706.79590000
1736424000000,93465.23000000,93696.97000000,93155.25000000,93421.94000000,710.38168000
1736427600000,93421.94000000,93486.19000000,91900.12000000,91986.42000000,3474.43560000
1736431200000,91986.41000000,92900.00000000,91800.00000000,92863.80000000,2363.05968000
1736434800000,92863.81000000,94588.23000000,92671.67000000,94244.02000000,2560.47367000
1736438400000,94244.02000000,94685.25000000,93846.15000000,94250.95000000,1597.06769000
1736442000000,94250.96000000,94293.96000000,92325.00000000,92693.11000000,1927.98124000
1736445600000,92693.11000000,93239.51000000,92403.77000000,93020.11000000,1440.41777000
1736449200000,93020.10000000,93291.96000000,91900.01000000,91909.59000000,1659.19728000
1736452800000,91909.59000000,92371.32000000,91203.67000000,91903.22000000,2948.09971000
1736456400000,91903.21000000,92497.66000000,91781.09000000,92108.84000000,1113.80054000
1736460000000,92108.84000000,92720.67000000,91624.00000000,92456.32000000,1126.88174000
1736463600000,92456.32000000,92689.38000000,92034.55000000,92552.49000000,804.64841000
1736467200000,92552.49000000,92850.00000000,92431.73000000,92775.84000000,765.60662000
1736470800000,92775.85000000,93159.16000000,92590.33000000,93102.52000000,646.50474000
1736474400000,93102.52000000,93726.87000000,93033.50000000,93364.36000000,910.05796000
1736478000000,93364.36000000,93727.83000000,93312.58000000,93696.13000000,605.87134000
1736481600000,93696.13000000,93908.85000000,93500.00000000,93837.69000000,539.73949000
1736485200000,93837.69000000,94250.07000000,93642.85000000,93956.83000000,803.65233000
1736488800000,93956.83000000,94319.00000000,93733.83000000,94252.83000000,883.82544000
1736492400000,94252.83000000,95000.00000000,94070.00000000,94492.63000000,1375.06652000
1736496000000,94492.62000000,94766.12000000,94388.50000000,94680.01000000,786.92644000
1736499600000,94680.00000000,95000.55000000,94582.03000000,94793.08000000,750.72307000
1736503200000,94793.07000000,95293.40000000,94757.57000000,95215.73000000,599.33683000
1736506800000,95215.73000000,95267.16000000,94600.49000000,95073.95000000,709.58099000
1736510400000,95073.95000000,95117.26000000,94702.49000000,95023.44000000,585.68189000
1736514000000,95023.44000000,95046.00000000,92715.85000000,93557.23000000,4436.60731000
1736517600000,93557.23000000,94680.76000000,93379.93000000,94115.63000000,3037.58710000
1736521200000,94115.62000000,94524.00000000,92206.02000000,93730.92000000,3948.23271000
1736524800000,93730.93000000,94062.94000000,93177.40000000,93645.05000000,2166.94210000
1736528400000,93645.06000000,95836.00000000,93318.07000000,95793.05000000,2615.68539000
1736532000000,95793.04000000,95793.04000000,94581.87000000,94861.62000000,1989.46965000
1736535600000,94861.62000000,95386.74000000,94373.85000000,95327.06000000,1188.49425000
1736539200000,95327.07000000,95442.15000000,94586.02000000,94672.05000000,1050.74200000
1736542800000,94669.06000000,94923.05000000,94603.72000000,94613.26000000,443.76148000
1736546400000,94613.26000000,94955.54000000,94586.03000000,94767.70000000,342.72272000
1736550000000,94767.69000000,94894.81000000,94657.39000000,94726.11000000,300.04587000
1736553600000,94726.10000000,94746.37000000,94360.65000000,94600.69000000,360.16333000
1736557200000,94600.70000000,94696.97000000,94214.38000000,94424.26000000,335.79125000
1736560800000,94424.26000000,94495.90000000,94180.00000000,94424.24000000,304.40657000
1736564400000,94424.24000000,94429.84000000,94106.49000000,94206.95000000,275.47256000
1736568000000,94206.96000000,94316.09000000,93831.73000000,94063.29000000,409.40458000
1736571600000,94063.29000000,94381.08000000,94013.51000000,94366.69000000,235.14105000
1736575200000,94366.70000000,94441.87000000,94216.25000000,94216.25000000,150.60139000
1736578800000,94216.26000000,94333.34000000,94151.51000000,94246.36000000,194.41264000
1736582400000,94246.36000000,94408.34000000,94031.22000000,94074.79000000,226.92498000
1736586000000,94074.80000000,94329.80000000,94044.82000000,94329.45000000,197.65314000
1736589600000,94329.46000000,94528.27000000,94300.01000000,94488.86000000,271.33726000
1736593200000,94488.87000000,94791.67000000,94455.04000000,94625.65000000,313.77601000
1736596800000,94625.66000000,94655.20000000,94528.01000000,94550.01000000,194.65011000
1736600400000,94550.00000000,94606.11000000,94342.63000000,94400.01000000,233.44386000
1736604000000,94400.01000000,94638.44000000,94307.25000000,94620.00000000,278.58075000
1736607600000,94620.00000000,94647.05000000,94377.57000000,94410.26000000,185.10489000
1736611200000,94410.26000000,94708.12000000,94312.56000000,94448.14000000,278.46964000
1736614800000,94448.14000000,94448.14000000,93984.55000000,94151.52000000,422.01065000
1736618400000,94151.51000000,94306.62000000,94121.00000000,94275.79000000,171.50586000
1736622000000,94275.79000000,94327.40000000,94084.64000000,94249.26000000,144.36313000
1736625600000,94249.27000000,94668.31000000,94200.89000000,94586.11000000,282.09991000
1736629200000,94586.12000000,95050.94000000,94575.75000000,94940.76000000,818.05763000
1736632800000,94940.75000000,95005.00000000,94561.00000000,94593.80000000,532.69589000
1736636400000,94593.80000000,94753.37000000,94541.66000000,94599.99000000,231.83722000
1736640000000,94599.99000000,94655.22000000,94422.13000000,94452.07000000,320.75584000
1736643600000,94452.08000000,94589.46000000,94296.99000000,94580.00000000,300.67295000
1736647200000,94580.00000000,94670.00000000,94480.58000000,94625.25000000,152.15196000
1736650800000,94625.25000000,94699.00000000,94418.56000000,94622.40000000,210.90464000
1736654400000,94622.40000000,94650.00000000,94500.00000000,94587.99000000,132.27266000
1736658000000,94587.99000000,94627.80000000,94500.00000000,94571.43000000,92.53877000
1736661600000,94571.43000000,94616.00000000,94357.14000000,94381.78000000,163.50382000
1736665200000,94381.78000000,94441.42000000,94274.01000000,94323.85000000,166.86151000
1736668800000,94323.85000000,94393.57000000,94109.00000000,94170.01000000,255.91064000
1736672400000,94170.01000000,94222.41000000,93711.19000000,93906.22000000,541.72205000
1736676000000,93906.21000000,94056.04000000,93836.51000000,94015.16000000,438.14049000
1736679600000,94015.17000000,94348.64000000,94015.16000000,94255.10000000,306.54770000
1736683200000,94255.10000000,94600.00000000,94173.48000000,94328.20000000,414.09702000
1736686800000,94328.21000000,94730.04000000,94303.03000000,94663.78000000,602.30540000
1736690400000,94663.77000000,94994.49000000,94663.77000000,94811.00000000,444.18254000
1736694000000,94811.00000000,95450.10000000,94675.54000000,95071.90000000,667.55246000
1736697600000,95071.91000000,95131.05000000,94791.43000000,95046.76000000,269.91850000
1736701200000,95046.76000000,95271.56000000,94984.36000000,95139.45000000,320.98582000
